fiscal_yr,service_id,service_name_en,service_name_fr,service_std_id,service_std_en,service_std_fr,service_std_url_en,service_std_url_fr,service_std_type,target_type,service_std_target,volume_meeting_target,total_volume,performance,gcss_tool_fiscal_yr,channel,standard_channel_comment_en,standard_channel_comment_fr,standard_comment_en,standard_comment_fr,realtime_result_url_en,realtime_result_url_fr,department_name_en,department_name_fr
2020-2021,1986,Dairy Direct Payment Program,Programme de paiements directs pour les producteurs laitiers,2391,Respond to general inquiries made to our phone number before the end of the next business day,De répondre aux demandes de renseignements générales que nous recevons par téléphone avant la fin du jour ouvrable suivant,https://agriculture.canada.ca/en/agricultural-programs-and-services/dairy-direct-payment-program/step-4-after-you-register,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-paiements-directs-producteurs-laitiers/etape-4-apres-linscription,time,percentage,80,2500,2500,100.0,2020-2021,tel,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,158,AgriAssurance: Small and Medium-sized Enterprise,Programme Agri-assurance : Volet Petites et moyennes entreprises,387,Respond to general inquiries made to our phone number before the end of the next business day,De répondre aux demandes de renseignements générales que nous recevons par téléphone avant la fin du jour ouvrable suivant,https://agriculture.canada.ca/en/agricultural-programs-and-services/agriassurance-small-and-medium-sized-enterprise-component/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-agri-assurance-volet-petites-moyennes-entreprises/etape-4-apres-avoir-presente-votre-demande,time,percentage,80,3,3,100.0,2020-2021,tel,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,158,AgriAssurance: Small and Medium-sized Enterprise,Programme Agri-assurance : Volet Petites et moyennes entreprises,391,Send you a payment within 30 business days of receipt of a duly completed and documented claim. This is applicable only if an agreement is signed,Expédier un paiement dans les 30 jours ouvrables suivant la réception d’une demande de règlement dûment remplie et justifiée. Cette mesure s’applique uniquement si une entente est signée,https://agriculture.canada.ca/en/agricultural-programs-and-services/agriassurance-small-and-medium-sized-enterprise-component/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-agri-assurance-volet-petites-moyennes-entreprises/etape-4-apres-avoir-presente-votre-demande,time,percentage,80,12,13,92.0,2020-2021,onl,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,158,AgriAssurance: Small and Medium-sized Enterprise,Programme Agri-assurance : Volet Petites et moyennes entreprises,2398,Notify you in writing of final approval or rejection within 75 business days of the application being deemed complete.,D'évaluer votre demande et de vous envoyer une lettre d'approbation ou de rejet dans un délai de 75 jours ouvrables à compter de la date de réception de votre demande complète,https://agriculture.canada.ca/en/agricultural-programs-and-services/agriassurance-small-and-medium-sized-enterprise-component/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-agri-assurance-volet-petites-moyennes-entreprises/etape-4-apres-avoir-presente-votre-demande,time,percentage,80,5,6,83.0,2020-2021,eml,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,158,AgriAssurance: Small and Medium-sized Enterprise,Programme Agri-assurance : Volet Petites et moyennes entreprises,2399,Respond to general inquiries made to our email address before the end of the next business day.,De répondre aux demandes de renseignements générales que nous recevons par courriel avant la fin du jour ouvrable suivant.,https://agriculture.canada.ca/en/agricultural-programs-and-services/agriassurance-small-and-medium-sized-enterprise-component/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-agri-assurance-volet-petites-moyennes-entreprises/etape-4-apres-avoir-presente-votre-demande,time,percentage,80,11,11,100.0,2020-2021,eml,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,161,AgriDiversity,Programme Agri-diversité,454,Send you a payment within 30 business days of receipt of a duly completed and documented claim. This is applicable only if an agreement is signed,Expédier un paiement dans les 30 jours ouvrables suivant la réception d’une demande de règlement dûment remplie et justifiée. Cette mesure s’applique uniquement si une entente est signée,https://agriculture.canada.ca/en/agricultural-programs-and-services/agridiversity-program/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-agri-diversite/etape-4-apres-avoir-presente-votre-demande,time,percentage,80,12,16,75.0,2020-2021,onl,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,161,AgriDiversity,Programme Agri-diversité,450,Respond to general inquiries made to our phone number before the end of the next business day,De répondre aux demandes de renseignements générales que nous recevons par téléphone avant la fin du jour ouvrable suivant,https://agriculture.canada.ca/en/agricultural-programs-and-services/agridiversity-program/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-agri-diversite/etape-4-apres-avoir-presente-votre-demande,time,percentage,80,25,25,100.0,2020-2021,tel,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,161,AgriDiversity,Programme Agri-diversité,2406,Notify you in writing of final approval or rejection within 100 business days of the application being deemed complete.,D'évaluer votre demande et de vous envoyer une lettre d'approbation ou de rejet dans un délai de 100 jours ouvrables à compter de la date de réception de votre demande complète.,https://agriculture.canada.ca/en/agricultural-programs-and-services/agridiversity-program/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-agri-diversite/etape-4-apres-avoir-presente-votre-demande,time,percentage,80,3,3,100.0,2020-2021,eml,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,161,AgriDiversity,Programme Agri-diversité,2405,Respond to general inquiries made to our  email address before the end of the next business day.,De répondre aux demandes de renseignements générales que nous recevons par courriel avant la fin du jour ouvrable suivant.,https://agriculture.canada.ca/en/agricultural-programs-and-services/agridiversity-program/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-agri-diversite/etape-4-apres-avoir-presente-votre-demande,time,percentage,80,37,40,92.0,2020-2021,eml,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,161,AgriDiversity,Programme Agri-diversité,3228,Send you an email acknowledging receipt of your application within 1 business day,D'accuser réception de votre demande dans un délai d'un jour ouvrable,https://agriculture.canada.ca/en/agricultural-programs-and-services/agridiversity-program/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-agri-diversite/etape-4-apres-avoir-presente-votre-demande,time,percentage,80,8,8,100.0,2020-2021,eml,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,154,Dairy Processing Investment Fund,Fonds d'investissement dans la transformation des produits laitiers,468,Respond to general inquiries made to our phone number before the end of the next business day,Répondrons aux demandes de renseignements généraux formulées par téléphone au plus tard à la fin de la journée ouvrable suivante,https://agriculture.canada.ca/en/agricultural-programs-and-services/dairy-processing-investment-fund/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/fonds-dinvestissement-transformation-produits-laitiers/etape-4-apres-avoir-presente-votre-demande,time,percentage,80,46,46,100.0,2020-2021,tel,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,154,Dairy Processing Investment Fund,Fonds d'investissement dans la transformation des produits laitiers,472,Send you a payment within 30 business days of receipt of a duly completed and documented claim. This is applicable only if an agreement is signed.,Enverrons un paiement dans les 30 jours ouvrables suivant la réception d’une demande de règlement dûment remplie et justifiée. Cette mesure s’applique uniquement si un accord est signé.,https://agriculture.canada.ca/en/agricultural-programs-and-services/dairy-processing-investment-fund/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/fonds-dinvestissement-transformation-produits-laitiers/etape-4-apres-avoir-presente-votre-demande,time,percentage,80,56,74,76.0,2020-2021,onl,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,154,Dairy Processing Investment Fund,Fonds d'investissement dans la transformation des produits laitiers,2424,Assess your application and send you an approval or a rejection notification letter within 100 business days of receiving a fully complete applicant package.,Evaluerons votre demande et de vous adresser une lettre d’avis d’approbation ou de rejet dans les 100 jours ouvrables suivant la réception du dossier de demande complet.,https://agriculture.canada.ca/en/agricultural-programs-and-services/dairy-processing-investment-fund/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/fonds-dinvestissement-transformation-produits-laitiers/etape-4-apres-avoir-presente-votre-demande,acces,percentage,80,16,16,100.0,2020-2021,eml,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,154,Dairy Processing Investment Fund,Fonds d'investissement dans la transformation des produits laitiers,2423,Respond to general inquiries made to our email address before the end of the next business day.,Répondrons aux demandes de renseignements généraux formulées par courriel au plus tard à la fin de la journée ouvrable suivante.,https://agriculture.canada.ca/en/agricultural-programs-and-services/dairy-processing-investment-fund/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/fonds-dinvestissement-transformation-produits-laitiers/etape-4-apres-avoir-presente-votre-demande,time,percentage,80,0,0,ND,2020-2021,eml,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,154,Dairy Processing Investment Fund,Fonds d'investissement dans la transformation des produits laitiers,3225,Acknowledge receipt of your application within 1 business day,Accuserons réception de votre demande dans un délai d’une journée ouvrable.,https://agriculture.canada.ca/en/agricultural-programs-and-services/dairy-processing-investment-fund/step-4-after-you-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/fonds-dinvestissement-transformation-produits-laitiers/etape-4-apres-avoir-presente-votre-demande,time,percentage,80,13,14,93.0,2020-2021,eml,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
2020-2021,156,Dairy Farm Investment Program Producers,Programme d'investissement pour fermes laitières,302,Respond to general inquiries made to our phone number before the end of the next business day.,Répondre aux demandes de renseignements généraux formulées par téléphone au plus tard à la fin de la journée ouvrable suivante.,https://agriculture.canada.ca/en/agricultural-programs-and-services/dairy-farm-investment-program/step-4-how-apply,https://agriculture.canada.ca/fr/programmes-services-agricoles/programme-dinvestissement-fermes-laitieres/etape-4-comment-presenter-demande,time,percentage,80,414,424,98.0,2020-2021,tel,,,,,,,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada
