fiscal_yr,service_id,service_name_en,service_name_fr,service_std_id,service_std_en,service_std_fr,service_std_url_en,service_std_url_fr,service_std_type,target_type,service_std_target,volume_meeting_target,total_volume,performance,gcss_tool_fiscal_yr,channel,standard_channel_comment_en,standard_channel_comment_fr,standard_comment_en,standard_comment_fr,realtime_result_url_en,realtime_result_url_fr,department_name_en,department_name_fr
2019-2020,1258,Register Trademark rights,Enregistrement de la marque de commerce,2560,Issuing of a decision following a hearing for opposition within 4 months of the hearing.,Émission d'une décision au terme d’une audience concernant des procédures d'opposition dans les 4 mois suivant la date d'audience.,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,time,percentage,90,48,49,98.0,,post,,,Does not include an additional 20 related files - the clients were informed and agreed in advance that these would not respect the Service Standard due to their complexity (CPA),Ne comprend pas les 20 autres dossiers connexes – Les clients ont été informés et ont convenu à l’avance que   ceux-ci ne respecteraient pas la norme de service en raison de leur complexité (APC).,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019-2020,1258,Register Trademark rights,Enregistrement de la marque de commerce,2561,Issuing of a decision following a hearing for Section 45 proceedings within 4 months of the hearing.,Émission d'une décision au terme d’une audience en vertu de l'article 45 dans les 4 mois suivant la date d'audience.,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,time,percentage,90,22,24,92.0,,post,,,,,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019-2020,1258,Register Trademark rights,Enregistrement de la marque de commerce,2562,Issuing of a decision in non-hearing cases for opposition within 18 months after the expiry of the deadline to request a hearing.,Émission d’une décision dans les cas sans audience de procédures d’opposition dans les 18 mois de l’échéance du délai de présentation d’une demande d’audience,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,time,percentage,90,25,25,100.0,,post,,,,,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019-2020,1258,Register Trademark rights,Enregistrement de la marque de commerce,2563,Issuing of a decision in non-hearing cases for Section 45 proceedings within 14 months after the expiry of the deadline to request a hearing.,Émission d'une décision dans les cas sans audience en vertu de l'article 45 dans les 14 mois de l'échéance du délai de présentation d'une demande d'audience.,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,time,percentage,90,38,41,93.0,,post,,,,,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019-2020,1258,Register Trademark rights,Enregistrement de la marque de commerce,1163,Issuing of a filing date - for paper application - within 10 business days upon receipt of paper application that meets filing requirements including fees.,"Émission d’une date de dépôt – concernant une demande en format papier – dans les 10 jours ouvrables suivant la réception de la demande en format papier qui satisfait aux exigences de dépôt, y compris le paiement des frais exigés.",https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,time,percentage,90,142,1034,14.0,2019-2020,oth,Applies to paper applications,S'applique aux demandes sur papier,,,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019-2020,1258,Register Trademark rights,Enregistrement de la marque de commerce,1165,Responding to client within 3 months upon receipt of correspondence.,Réponse au client dans les 3 mois suivant la réception de sa correspondance,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,time,percentage,90,30689,42292,73.0,2018-2019,oth,Standard applies to all channels,La norme s'applique à tous les modes de prestation de services.,,,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019-2020,1258,Register Trademark rights,Enregistrement de la marque de commerce,1166,Register a trademark within 15 business days upon receipt of paper request and fees.,"Enregistrement d’une marque de commerce dans 15 jours ouvrables suivant la réception d’une demande en format papier, y compris le paiement des frais exigés",https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,time,percentage,90,5133,8594,60.0,2018-2019,post,,,,,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019-2020,1258,Register Trademark rights,Enregistrement de la marque de commerce,2107,Issuing of a filing date (for electronic application) within 5 business days upon receipt of electronic application that meets filing requirements including fees.,"Émission d’une date de dépôt (demandes en ligne) dans les 5 jours ouvrables suivant la réception d’une demande qui satisfait aux exigences en matière de dépôt, y compris le paiement des frais exigés.",https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,time,percentage,90,29337,54047,54.0,2018-2019,onl,,,,,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019-2020,1258,Register Trademark rights,Enregistrement de la marque de commerce,2556,Sending of a first office action (approval or examiner's report) within 17 months from filing date.,Envoi d’un première rapport du Bureau (approbation ou rapport d’un examinateur) dans les 17 mois de la date de dépôt,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,https://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/wr04836.html,time,percentage,90,10615,24512,43.0,2019-2020,onl,,,,,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019-2020,1221,Bankruptcy and Insolvency Records Search,Recherche de dossiers de faillite et d'insolvabilité,1116,The OSB responds to enquiries relating to insolvency records search received by telephone or fax within 24 hours.,Le BSF traitera les demandes d'’accès à la base de données d'’insolvabilité reçus par téléphone ou télécopieur dans les 24 heures.,,,time,percentage,90,17827,18397,97.0,2018-2019,tel,,,,,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019-2020,1221,Bankruptcy and Insolvency Records Search,Recherche de dossiers de faillite et d'insolvabilité,2704,The OSB responds to enquiries relating to insolvency records search received by telephone or fax within 24 hours.,Le BSF traitera les demandes d'’accès à la base de données d'’insolvabilité reçus par téléphone ou télécopieur dans les 24 heures.,,,time,percentage,90,17827,18397,97.0,2018-2019,fax,,,,,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019-2020,1222,Licensed Insolvency Trustee (LIT) Licence Renewal,Renouvellement de Licence de syndics autorisés en insolvabilité (SAI),1117,The OSB will process perfected applications for annual trustee licence renewal received through the OSB’s Licence Administration Application (OLAA) within 5 business days.,Le BSF traitera dans les cinq  jours ouvrables les demandes complètes de renouvellement de licence de syndic qui lui parviennent au moyen de l’Application pour l’administration des licences du BSF (AALB).,https://www.ic.gc.ca/eic/site/bsf-osb.nsf/eng/br01138.html,https://www.ic.gc.ca/eic/site/bsf-osb.nsf/fra/br01138.html,time,percentage,100,1215,1215,100.0,2018-2019,onl,,,,,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019-2020,1234,Licensed Insolvency Trustee (LIT) Licence Issuance Decisions,Décisions sur l’octroi d’une licence de syndic autorisé en insolvabilité (SAI),1119,The OSB will provide candidates with trustee licensing decisions within 90 days following the completion of the final Oral Board of Examination.,Les décisions ayant trait aux licences de syndics seront remises aux candidats par le BSF dans les 90 jours suivant la fin du dernier examen oral devant jury.,https://www.ic.gc.ca/eic/site/bsf-osb.nsf/eng/h_br03619.html,https://www.ic.gc.ca/eic/site/bsf-osb.nsf/fra/h_br03619.html,time,percentage,100,40,40,100.0,2018-2019,onl,,,,,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2019-2020,1235,"Issues Certificates of Incorporations, Amalgamations and Continuance","Émission de certificats de constitution, de fusion et de prorogation",2514,Will provide responses within one day for online; within four hours for express online; and within 10 days for email or mail applications.,Les réponses seront fournies dans un délai d'un jour pour les demandes en ligne ; dans les quatre heures pour les demandes express en ligne ; et dans les dix jours pour les demandes soumises par courriel ou par la poste.,https://www.ic.gc.ca/eic/site/cd-dgc.nsf/eng/cs06726.html,https://www.ic.gc.ca/eic/site/cd-dgc.nsf/fra/cs06726.html,time,percentage,90,58601,72236,81.0,2016-2017,onl,,,,,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
