fiscal_yr,service_id,service_name_en,service_name_fr,department_name_en,department_name_fr,external_internal,service_type,special_designations,service_description_en,service_description_fr,service_url_en,service_url_fr,program_name_en,program_name_fr,last_GBA,client_target_groups,info_service,service_fee,cra_business_number,use_of_sin,service_channels,online_applications,web_visits_info_service,calls_received,in_person_applications,postal_mail_applications,other_applications,e_registration,e_authentication,e_application,e_decision,e_issuance,e_feedback,client_feedback,special_remarks_en,special_remarks_fr
2016-2017,1291,Contributions Program for Non-Profit and Voluntary Organizations,Programme de contributions pour les organisations sans but lucratif de consommateurs et de bénévoles,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada",extern,res,non,"This service provides financial support to non-profit and voluntary organizations in the production of high quality, independent and timely research on consumer issues. Organizations compete for the funding.  Funding is awarded on the basis of merit.","Ce service offre un soutien financier aux organismes sans but lucratif de consommateurs  et de bénévoles pour la production de recherches de haute qualité, indépendantes et opportunes sur les questions de consommation. Les organismes concourent pour le financement.  Le financement est accordé en fonction du mérite.",,,Consumer Affairs,Service aux entreprises du Bureau de la consommation,NA,NGO,NA,N,Y,ND,ND,67,0,0,0,0,0,N,N,Y,Y,Y,Y,,,
2016-2017,1306,Issuing radio / spectrum licences,Délivrance de licences de spectre,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada",extern,reg,"prior,crit",The program provides access to spectrum by issuing radio and spectrum licences.,Le programme donne accès au spectre en émettant des licences radio et du spectre.,,,Spectrum Management and Regulation,Gestion du Spectre et Règlements,NA,"econom,for,NGO,person,PTC",NA,N,N,ND,ND,4200,0,0,0,10300,0,Y,Y,Y,Y,Y,Y,,,
2016-2017,1304,Issuing radio operator certificates,Délivrance de certificats d'opérateur radio,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada",extern,reg,prior,"The program issues professional radio operator certificates and amateur radio operator certificates by determining the proficiency of individuals to operate radio apparatus.  The certificates allow individuals to operate radio apparatus in the maritime, aeronautical and amateur radio services as prescribed in the Radio communication Regulations.","Le programme permet de délivrer des certificats d'opérateur radio professionnel et des certificats d'opérateur radio amateur en déterminant la compétence des personnes à utiliser les appareils radio.  Les certificats permettent aux particuliers de faire fonctionner des appareils radio dans les services maritimes, aéronautiques et radioamateurs, conformément au Règlement sur les radiocommunications.",,,Spectrum Management and Regulation,Gestion du Spectre et Règlements,NA,person,NA,N,N,ND,ND,9400,0,0,0,4400,0,Y,Y,Y,Y,Y,Y,,,
2016-2017,1303,Issuing broadcasting certificates,Délivrance de certificats de radiodiffusion,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada",extern,reg,non,The program issues broadcasting certificates for radio apparatus that form part of a broadcasting undertaking.,Le programme délivre des certificats de radiodiffusion pour les appareils radio qui font partie d'une entreprise de radiodiffusion.,,,Spectrum Management and Regulation,Gestion du Spectre et Règlements,NA,"econom,NGO,person,PTC",NA,N,N,ND,ND,1,0,0,0,200,0,Y,Y,Y,Y,Y,Y,,,
2016-2017,1315,Radio and terminal equipment certification,Homologation de l'équipement radio et du matériel terminal,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada",extern,reg,"prior,crit","The program assesses, registers and lists all radio and telecommunications apparatus that meet applicable technical standards","Le programme évalue, enregistre et énumère tous les appareils de radio et de télécommunications qui répondent aux normes techniques applicables.",,,Spectrum Management and Regulation,Gestion du spectre et réglementation du spectre,NA,econom,NA,Y,N,ND,ND,6000,0,5000,0,7000,0,Y,Y,Y,Y,Y,Y,,,
2016-2017,1268,Broadband Program,Programme pour les services à Large Bande,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada",extern,res,non,"The Government of Canada is committed to increasing high-speed broadband coverage for rural Canadians. Enhancing and extending access will create new employment opportunities for rural and northern Canadians by increasing their ability to participate in the digital economy. Budget 2016 committed $500 million over five years for a new program to extend and enhance broadband services in rural and remote communities. Investment in quality broadband networks will extend access to innovative services that improve education, health care, productivity and local quality of life.","Le gouvernement du Canada s'est engagé à accroître la couverture à large bande à haute vitesse pour les Canadiens des régions rurales. L'amélioration et l'élargissement de l'accès créeront de nouvelles possibilités d'emploi pour les Canadiens des régions rurales et du Nord en augmentant leur capacité de participer à l'économie numérique. Le budget de 2016 prévoyait 500 millions de dollars sur cinq ans pour un nouveau programme visant à étendre et à améliorer les services à large bande dans les collectivités rurales et éloignées. L'investissement dans des réseaux à large bande de qualité élargira l'accès à des services novateurs qui améliorent l'éducation, les soins de santé, la productivité et la qualité de vie locale.",,,Connect to Innovate,Brancher pour innover,NA,"econom,NGO,person,PTC",NA,N,Y,ND,ND,895,0,0,0,1,0,NA,NA,Y,NA,Y,Y,,,
2016-2017,1338,Northern Ontario Development Program (NODP),Programme de développement du nord de l'Ontario,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada",extern,res,prior,"FedNor’s Northern Ontario Development Program (NODP) provides financial support to promote economic growth, diversification, job creation, and self-reliant communities in Northern Ontario","Le Programme de développement du Nord de l'Ontario (PDNO) de FedNor fournit un soutien financier pour promouvoir la croissance économique, la diversification, la création d'emplois et l'autosuffisance des collectivités du Nord de l'Ontario.",,,Northern Ontario Economic Development,Développement économique du Nord de l'Ontario,NA,"econom,NGO,PTC",NA,N,Y,ND,ND,84,0,0,2,21,0,N,N,Y,N,N,N,,,
2016-2017,1344,Community Futures Program,Programme de développement des collectivités,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada",extern,res,prior,FedNor's Community Futures Program supports 24 Community Futures Development Corporations (CFDCs) in Northern Ontario. CFDCs offer a wide variety of programs and services supporting community economic development and small business growth,Le Programme de développement des collectivités de FedNor appuie 24 Sociétés d'aide au développement des collectivités (SADC) dans le Nord de l'Ontario. Les SADC offrent une vaste gamme de programmes et de services à l'appui du développement économique communautaire et de la croissance des petites entreprises.,,,Northern Ontario Economic Development,Développement économique du Nord de l'Ontario,NA,NGO,NA,N,Y,ND,ND,1,0,0,0,7,0,NA,NA,NA,NA,NA,NA,,,
2016-2017,1345,Economic Development Initiative (EDI),Initiative de développement économique,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada",extern,res,prior,The Economic Development Initiative (EDI) provides funding for projects that encourage economic growth in the region's Francophone communities and that capitalize on economic opportunities made possible through the use of both official languages.,L'Initiative de développement économique (IDE) finance des projets qui favorisent la croissance économique des communautés francophones de la région et qui tirent parti des possibilités économiques rendues possibles grâce à l'utilisation des deux langues officielles.,,,Northern Ontario Economic Development,Développement économique du Nord de l'Ontario,NA,"NGO,PTC",NA,N,Y,ND,ND,14,0,0,0,1,0,N,N,Y,N,N,N,,,
2016-2017,ic - 34,Canada 150 Community Infrastructure Program (CIP 150),Programme d'infra-structure commun-autaire de Canada 150,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada",extern,res,prior,"The Canada 150 Community Infrastructure Program (CIP150) provides funding to support the improvement of community infrastructure that provides community and cultural benefits for the public, including projects that ensure a better future for Aboriginal peoples and promote a clean-growth economy.","Le Programme d'infrastructure communautaire Canada 150 (PIC150) finance l'amélioration de l'infrastructure communautaire qui procure des avantages communautaires et culturels au public, y compris des projets qui assurent un meilleur avenir aux peuples autochtones et favorisent une économie à croissance propre.",,,Northern Ontario Economic Development,Développement économique du Nord de l'Ontario,NA,"NGO,PTC",NA,N,Y,ND,ND,0,0,0,0,132,0,N,N,N,N,N,N,,,
